date,GOI,Wheat,Maize,Barley,Soyabean,Rice
2001-02-21,100.34,111.24,95.35,116.49,95.16,84.33
2001-02-22,100.15,110.84,95.35,116.08,95.06,84.17
2001-02-23,100.01,110.9,94.83,116.02,94.96,83.92
2001-02-24,100.036666667,111.013333333,94.77,116.063333333,94.9433333333,83.9133333333
2001-02-25,100.063333333,111.126666667,94.71,116.106666667,94.9266666667,83.9066666667
2001-02-26,100.09,111.24,94.65,116.15,94.91,83.9
2001-02-27,100.12,111.41,94.48,116.63,94.86,83.88
2001-02-28,100.24,111.84,94.3,116.76,94.81,83.87
2001-03-01,100.62,112.21,95.87,117.57,94.75,83.85
2001-03-02,100.6,112.41,95.35,118.05,94.7,83.74
2001-03-03,100.643333333,112.483333333,95.2933333333,117.96,94.8033333333,83.73
2001-03-04,100.686666667,112.556666667,95.2366666667,117.87,94.9066666667,83.72
2001-03-05,100.73,112.63,95.18,117.78,95.01,83.71
2001-03-06,100.81,112.68,95.0,117.84,95.31,83.67
2001-03-07,100.84,112.73,94.83,117.57,95.62,83.63
2001-03-08,100.97,112.84,94.83,117.64,95.92,83.6
2001-03-09,101.02,112.94,94.3,117.71,96.22,83.56
2001-03-10,100.893333333,112.763333333,94.1833333333,117.64,96.0866666667,83.55
2001-03-11,100.766666667,112.586666667,94.0666666667,117.57,95.9533333333,83.54
2001-03-12,100.64,112.41,93.95,117.5,95.82,83.53
2001-03-13,100.41,112.41,93.6,116.96,95.41,83.49
2001-03-14,100.2,112.5,93.25,116.42,95.01,83.46
2001-03-15,99.44,111.43,91.68,115.54,94.6,83.42
2001-03-16,99.07,111.08,91.16,115.0,94.2,83.34
2001-03-17,98.96,110.883333333,91.2166666667,114.866666667,94.0466666667,83.29
2001-03-18,98.85,110.686666667,91.2733333333,114.733333333,93.8933333333,83.24
2001-03-19,98.74,110.49,91.33,114.6,93.74,83.19
2001-03-20,98.48,110.18,91.51,114.19,93.29,83.04
2001-03-21,98.21,109.69,91.68,113.78,92.83,82.88
2001-03-22,97.4,108.78,89.59,113.04,92.37,82.73
2001-03-23,97.38,108.76,90.63,112.97,91.92,82.54
2001-03-24,97.3866666667,108.85,90.8066666667,113.016666667,91.8166666667,82.42
2001-03-25,97.3933333333,108.94,90.9833333333,113.063333333,91.7133333333,82.3
2001-03-26,97.4,109.03,91.16,113.11,91.61,82.18
2001-03-27,97.37,109.21,91.68,112.9,91.31,81.82
2001-03-28,96.94,108.67,91.16,111.69,91.01,81.46
2001-03-29,96.67,108.67,90.63,110.81,90.7,81.11
2001-03-30,96.1,107.87,89.59,110.6,90.4,80.75
2001-03-31,96.1033333333,107.913333333,89.6933333333,110.58,90.3166666667,80.75
2001-04-01,96.1066666667,107.956666667,89.7966666667,110.56,90.2333333333,80.75
2001-04-02,96.11,108.0,89.9,110.54,90.15,80.75
2001-04-03,96.15,108.21,90.22,110.47,89.89,80.75
2001-04-04,96.25,108.43,90.53,111.08,89.64,80.75
2001-04-05,96.22,108.46,90.84,110.67,89.39,80.75
2001-04-06,96.16,108.32,91.16,110.94,89.13,80.75
2001-04-07,96.1966666667,108.456666667,91.09,110.693333333,89.1833333333,80.7166666667
2001-04-08,96.2333333333,108.593333333,91.02,110.446666667,89.2366666667,80.6833333333
2001-04-09,96.27,108.73,90.95,110.2,89.29,80.65
2001-04-10,96.26,108.87,90.74,108.78,89.44,80.55
2001-04-11,96.33,109.19,90.53,107.7,89.59,80.46
2001-04-12,96.45,109.6,90.32,107.29,89.74,80.36
2001-04-13,96.53,109.92,90.11,106.88,89.89,80.26
2001-04-14,96.5233333333,110.02,90.0533333333,107.063333333,89.79,80.2533333333
2001-04-15,96.5166666667,110.12,89.9966666667,107.246666667,89.69,80.2466666667
2001-04-16,96.51,110.22,89.94,107.43,89.59,80.24
2001-04-17,96.48,110.6,89.76,107.29,89.29,80.22
2001-04-18,96.48,110.99,89.59,107.15,88.98,80.21
2001-04-19,96.1,111.08,87.49,108.03,88.68,80.19
2001-04-20,95.99,111.25,86.97,108.91,88.37,80.17
2001-04-21,95.99,111.356666667,86.7933333333,108.956666667,88.32,80.28
2001-04-22,95.99,111.463333333,86.6166666667,109.003333333,88.27,80.39
2001-04-23,95.99,111.57,86.44,109.05,88.22,80.5
2001-04-24,96.0,111.88,85.92,109.18,88.07,80.84
2001-04-25,95.89,112.28,85.4,109.32,87.92,81.02
2001-04-26,96.14,112.75,86.44,109.45,87.77,81.02
2001-04-27,95.82,112.23,85.92,109.25,87.61,80.93
2001-04-28,95.93,112.383333333,86.1533333333,109.206666667,87.68,80.93
2001-04-29,96.04,112.536666667,86.3866666667,109.163333333,87.75,80.93
2001-04-30,96.15,112.69,86.62,109.12,87.82,80.93
2001-05-01,96.39,113.23,87.32,109.66,88.02,79.86
2001-05-02,96.72,113.51,88.02,109.86,88.22,79.86
2001-05-03,96.76,113.32,88.02,110.06,88.42,79.86
2001-05-04,97.23,113.74,89.59,110.27,88.63,79.86
2001-05-05,97.2933333333,113.79,89.4733333333,110.29,88.83,79.86
2001-05-06,97.3566666667,113.84,89.3566666667,110.31,89.03,79.86
2001-05-07,97.42,113.89,89.24,110.33,89.23,79.86
2001-05-08,97.49,113.68,88.89,110.06,89.84,79.86
2001-05-09,97.54,113.48,88.54,110.13,90.45,79.46
2001-05-10,97.6,113.83,86.97,110.2,91.06,79.46
2001-05-11,97.88,114.37,86.44,109.93,91.67,79.55
2001-05-12,98.0133333333,114.556666667,86.79,109.863333333,91.72,79.55
2001-05-13,98.1466666667,114.743333333,87.14,109.796666667,91.77,79.55
2001-05-14,98.28,114.93,87.49,109.73,91.82,79.55
2001-05-15,98.58,115.23,88.54,109.18,91.97,79.55
2001-05-16,98.92,115.52,89.59,109.32,92.12,79.55
2001-05-17,99.0,115.52,89.59,109.12,92.27,79.72
2001-05-18,98.94,115.17,89.59,108.58,92.43,79.72
2001-05-19,98.76,114.843333333,89.24,108.42,92.3933333333,79.6633333333
2001-05-20,98.58,114.516666667,88.89,108.26,92.3566666667,79.6066666667
2001-05-21,98.4,114.19,88.54,108.1,92.32,79.55
2001-05-22,98.06,113.65,87.75,107.63,92.22,79.55
2001-05-23,97.76,113.3,86.97,107.49,92.12,79.55
2001-05-24,97.46,113.03,85.92,107.36,92.02,79.5
2001-05-25,97.4,112.59,86.44,107.22,91.92,79.77
2001-05-26,97.47,112.74,86.3833333333,107.086666667,92.02,79.77
2001-05-27,97.54,112.89,86.3266666667,106.953333333,92.12,79.77
2001-05-28,97.61,113.04,86.27,106.82,92.22,79.77
2001-05-29,97.8,113.4,86.09,106.41,92.53,79.81
2001-05-30,98.0,113.85,85.92,105.67,92.83,79.81
2001-05-31,98.34,114.42,86.44,104.92,93.13,79.81
2001-06-01,98.44,115.26,88.54,104.18,93.44,75.71
2001-06-02,98.2966666667,114.89,88.19,104.18,93.4066666667,76.0066666667
2001-06-03,98.1533333333,114.52,87.84,104.18,93.3733333333,76.3033333333
2001-06-04,98.01,114.15,87.49,104.18,93.34,76.6
2001-06-05,97.9,113.58,87.49,104.18,93.49,76.64
2001-06-06,98.29,113.55,88.02,104.18,94.4,76.38
2001-06-07,98.54,113.6,88.54,104.18,94.81,76.47
2001-06-08,98.7,113.48,88.54,104.18,95.46,76.47
2001-06-09,98.7166666667,113.336666667,88.54,104.223333333,95.5966666667,76.5133333333
2001-06-10,98.7333333333,113.193333333,88.54,104.266666667,95.7333333333,76.5566666667
2001-06-11,98.75,113.05,88.54,104.31,95.87,76.6
2001-06-12,98.76,112.89,88.02,104.79,96.27,76.6
2001-06-13,98.71,112.46,88.02,105.26,96.43,76.6
2001-06-14,98.54,112.04,88.02,105.4,96.32,76.6
2001-06-15,97.74,111.16,86.97,105.53,95.21,76.6
2001-06-16,97.83,111.373333333,86.97,105.416666667,95.33,76.5266666667
2001-06-17,97.92,111.586666667,86.97,105.303333333,95.45,76.4533333333
2001-06-18,98.01,111.8,86.97,105.19,95.57,76.38
2001-06-19,98.27,111.72,88.02,104.85,95.92,76.38
2001-06-20,97.76,111.2,87.49,104.18,95.26,76.42
2001-06-21,97.43,110.92,87.49,103.84,94.6,76.42
2001-06-22,96.8,110.1,86.44,103.5,93.94,76.64
2001-06-23,96.5633333333,109.843333333,86.0933333333,103.456666667,93.7233333333,76.82
2001-06-24,96.3266666667,109.586666667,85.7466666667,103.413333333,93.5066666667,77.0
2001-06-25,96.09,109.33,85.4,103.37,93.29,77.18
2001-06-26,96.37,109.28,85.92,103.23,93.89,77.18
2001-06-27,96.58,109.05,86.71,102.76,94.25,77.18
2001-06-28,96.37,108.46,86.97,101.95,94.1,77.18
2001-06-29,97.15,108.85,87.49,101.81,95.72,77.36
2001-06-30,97.4733333333,108.97,88.0133333333,101.673333333,96.3933333333,77.2266666667
2001-07-01,97.7966666667,109.09,88.5366666667,101.536666667,97.0666666667,77.0933333333
2001-07-02,98.12,109.21,89.06,101.4,97.74,76.96
2001-07-03,98.17,109.47,89.59,101.0,97.24,76.96
2001-07-04,98.39,109.56,90.11,100.93,97.74,76.55
2001-07-05,98.62,109.92,90.11,100.19,98.25,76.24
2001-07-06,98.86,110.1,91.16,100.12,98.25,76.24
2001-07-07,99.1,110.046666667,91.51,100.143333333,98.7566666667,76.36
2001-07-08,99.34,109.993333333,91.86,100.166666667,99.2633333333,76.48
2001-07-09,99.58,109.94,92.21,100.19,99.77,76.6
2001-07-10,100.41,110.67,93.25,100.59,100.78,76.96
2001-07-11,101.43,110.86,96.4,100.66,101.79,76.96
2001-07-12,103.41,113.01,99.02,100.73,104.33,76.87
2001-07-13,102.98,112.94,96.92,100.8,104.33,76.6
2001-07-14,102.53,112.693333333,96.3966666667,100.956666667,103.483333333,76.6
2001-07-15,102.08,112.446666667,95.8733333333,101.113333333,102.636666667,76.6
2001-07-16,101.63,112.2,95.35,101.27,101.79,76.6
2001-07-17,103.21,112.87,97.45,101.07,104.83,76.6
2001-07-18,102.21,112.93,95.87,101.88,102.3,76.6
2001-07-19,101.76,112.8,95.35,102.01,101.79,75.62
2001-07-20,100.25,112.05,93.78,102.49,98.76,75.62
2001-07-21,100.38,111.956666667,93.78,102.126666667,99.2633333333,75.6333333333
2001-07-22,100.51,111.863333333,93.78,101.763333333,99.7666666667,75.6466666667
2001-07-23,100.64,111.77,93.78,101.4,100.27,75.66
2001-07-24,100.92,112.02,94.83,101.68,100.27,75.66
2001-07-25,101.75,112.36,96.4,101.27,101.79,75.66
2001-07-26,101.67,112.25,96.4,101.2,101.79,75.44
2001-07-27,101.9,112.14,96.92,101.13,102.3,75.44
2001-07-28,101.45,111.84,96.57,101.243333333,101.456666667,75.23
2001-07-29,101.0,111.54,96.22,101.356666667,100.613333333,75.02
2001-07-30,100.55,111.24,95.87,101.47,99.77,74.81
2001-07-31,101.19,111.13,95.87,101.47,101.79,74.81
2001-08-01,100.7,110.49,95.35,102.15,100.78,74.9
2001-08-02,99.49,109.85,94.3,102.15,98.25,74.9
2001-08-03,98.98,109.56,93.78,102.15,97.24,74.86
2001-08-04,99.1866666667,109.583333333,93.9533333333,102.126666667,97.7466666667,74.86
2001-08-05,99.3933333333,109.606666667,94.1266666667,102.103333333,98.2533333333,74.86
2001-08-06,99.6,109.63,94.3,102.08,98.76,74.86
2001-08-07,100.65,109.97,95.35,101.34,101.29,74.5
2001-08-08,101.34,110.04,96.4,101.27,102.81,74.5
2001-08-09,101.85,110.38,97.45,101.54,103.31,74.5
2001-08-10,102.46,110.45,98.49,101.81,104.33,74.9
2001-08-11,102.583333333,110.47,98.49,101.833333333,104.666666667,74.9
2001-08-12,102.706666667,110.49,98.49,101.856666667,105.003333333,74.9
2001-08-13,102.83,110.51,98.49,101.88,105.34,74.9
2001-08-14,101.89,109.94,97.97,101.95,103.31,74.9
2001-08-15,102.19,109.72,97.45,102.69,104.33,74.9
2001-08-16,101.19,109.69,96.4,102.42,101.79,75.17
2001-08-17,101.3,109.74,95.87,102.83,102.3,75.17
2001-08-18,100.853333333,109.73,95.6966666667,102.693333333,101.12,75.0966666667
2001-08-19,100.406666667,109.72,95.5233333333,102.556666667,99.94,75.0233333333
2001-08-20,99.96,109.71,95.35,102.42,98.76,74.95
2001-08-21,100.31,110.29,95.35,102.69,99.26,74.95
2001-08-22,100.07,110.52,95.87,102.62,98.25,75.35
2001-08-23,100.1,111.38,96.4,102.22,97.24,75.57
2001-08-24,99.88,111.79,95.35,102.15,96.73,75.84
2001-08-25,99.9466666667,111.783333333,95.5233333333,102.126666667,96.73,76.0633333333
2001-08-26,100.013333333,111.776666667,95.6966666667,102.103333333,96.73,76.2866666667
2001-08-27,100.08,111.77,95.87,102.08,96.73,76.51
2001-08-28,99.68,111.66,95.87,101.68,95.72,76.51
2001-08-29,100.21,112.36,96.4,101.95,96.73,76.11
2001-08-30,99.77,112.07,96.4,101.88,95.72,76.11
2001-08-31,100.26,112.59,96.4,101.47,96.73,76.11
2001-09-01,100.136666667,112.523333333,96.4,101.38,96.73,75.4233333333
2001-09-02,100.013333333,112.456666667,96.4,101.29,96.73,74.7366666667
2001-09-03,99.89,112.39,96.4,101.2,96.73,74.05
2001-09-04,99.82,112.2,96.4,100.59,96.73,74.14
2001-09-05,99.24,112.0,95.87,99.98,95.72,74.14
2001-09-06,98.43,111.36,95.35,99.71,94.2,74.14
2001-09-07,98.39,111.52,94.83,99.78,94.2,74.14
2001-09-08,98.4166666667,111.596666667,94.83,99.87,94.2,74.14
2001-09-09,98.4433333333,111.673333333,94.83,99.96,94.2,74.14
2001-09-10,98.47,111.75,94.83,100.05,94.2,74.14
2001-09-11,98.7,111.38,94.83,100.32,95.21,74.14
2001-09-12,98.96,110.92,95.35,100.59,96.22,73.97
2001-09-13,99.57,112.33,95.35,100.86,96.73,73.97
2001-09-14,98.64,111.52,94.3,101.81,95.21,73.65
2001-09-15,98.8833333333,111.52,94.4766666667,101.696666667,95.8866666667,73.65
2001-09-16,99.1266666667,111.52,94.6533333333,101.583333333,96.5633333333,73.65
2001-09-17,99.37,111.52,94.83,101.47,97.24,73.65
2001-09-18,98.66,110.99,91.68,101.81,97.24,73.3
2001-09-19,98.08,110.27,91.68,101.81,96.22,73.52
2001-09-20,98.16,110.36,92.21,101.47,96.22,73.3
2001-09-21,97.83,109.92,91.68,101.13,95.72,73.74
2001-09-22,97.7133333333,109.913333333,91.68,101.02,95.38,73.7566666667
2001-09-23,97.5966666667,109.906666667,91.68,100.91,95.04,73.7733333333
2001-09-24,97.48,109.9,91.68,100.8,94.7,73.79
2001-09-25,97.15,110.24,92.21,100.46,93.18,73.79
2001-09-26,97.26,110.4,92.21,100.12,93.18,73.61
2001-09-27,97.27,110.56,92.21,99.1,93.18,73.61
2001-09-28,96.3,110.19,91.68,98.09,91.16,73.25
2001-09-29,96.0466666667,110.056666667,91.1566666667,98.0433333333,90.8233333333,73.19
2001-09-30,95.7933333333,109.923333333,90.6333333333,97.9966666667,90.4866666667,73.13
2001-10-01,95.54,109.79,90.11,97.95,90.15,73.07
2001-10-02,95.46,109.67,90.11,97.82,90.15,73.07
2001-10-03,95.69,110.35,90.11,98.02,90.15,73.07
2001-10-04,95.88,110.84,90.63,97.55,90.15,72.94
2001-10-05,96.53,111.08,91.16,97.41,91.67,72.94
2001-10-06,96.5666666667,111.113333333,91.3333333333,97.41,91.6566666667,72.94
2001-10-07,96.6033333333,111.146666667,91.5066666667,97.41,91.6433333333,72.94
2001-10-08,96.64,111.18,91.68,97.41,91.63,72.94
2001-10-09,96.54,111.29,91.68,97.41,91.26,72.94
2001-10-10,96.5,111.75,91.68,97.08,90.89,72.94
2001-10-11,96.48,111.95,91.68,97.08,90.69,72.94
2001-10-12,95.98,111.79,90.63,97.08,89.81,73.03
2001-10-13,95.8333333333,111.713333333,90.4566666667,97.04,89.55,73.03
2001-10-14,95.6866666667,111.636666667,90.2833333333,97.0,89.29,73.03
2001-10-15,95.54,111.56,90.11,96.96,89.03,73.03
2001-10-16,95.75,112.21,90.63,97.19,88.76,73.03
2001-10-17,96.03,112.96,91.68,97.08,88.49,72.85
2001-10-18,95.63,112.55,91.16,97.75,87.88,72.85
2001-10-19,95.78,112.94,93.25,97.08,87.11,72.8
2001-10-20,95.7333333333,112.826666667,93.25,96.9866666667,87.0866666667,72.7866666667
2001-10-21,95.6866666667,112.713333333,93.25,96.8933333333,87.0633333333,72.7733333333
2001-10-22,95.64,112.6,93.25,96.8,87.04,72.76
2001-10-23,95.91,113.07,93.25,97.89,87.31,72.76
2001-10-24,96.19,113.26,93.78,98.29,87.75,72.63
2001-10-25,96.61,113.9,94.04,99.38,88.19,72.63
2001-10-26,96.94,114.54,94.3,99.44,88.46,72.8
2001-10-27,96.8433333333,114.423333333,94.3,99.8233333333,88.4033333333,72.4
2001-10-28,96.7466666667,114.306666667,94.3,100.206666667,88.3466666667,72.0
2001-10-29,96.65,114.19,94.3,100.59,88.29,71.6
2001-10-30,96.89,114.28,95.35,101.74,88.29,71.6
2001-10-31,96.64,114.1,94.3,101.54,88.12,71.6
2001-11-01,96.63,113.65,94.83,102.01,88.29,71.42
2001-11-02,96.36,113.39,94.83,102.15,87.95,70.84
2001-11-03,96.4333333333,113.3,95.0033333333,101.97,88.1433333333,70.9133333333
2001-11-04,96.5066666667,113.21,95.1766666667,101.79,88.3366666667,70.9866666667
2001-11-05,96.58,113.12,95.35,101.61,88.53,71.06
2001-11-06,96.68,113.39,95.35,101.74,88.59,71.06
2001-11-07,97.16,113.48,96.4,102.22,89.17,71.06
2001-11-08,97.07,113.03,96.4,102.35,89.23,71.06
2001-11-09,97.58,112.94,97.97,102.83,89.98,71.11
2001-11-10,97.6033333333,112.856666667,97.97,102.896666667,90.09,71.17
2001-11-11,97.6266666667,112.773333333,97.97,102.963333333,90.2,71.23
2001-11-12,97.65,112.69,97.97,103.03,90.31,71.29
2001-11-13,97.43,112.09,97.45,102.55,90.31,71.78
2001-11-14,97.74,112.37,97.97,102.76,90.65,71.78
2001-11-15,97.72,112.21,97.45,102.62,90.82,71.96
2001-11-16,98.21,113.12,97.45,103.84,91.33,71.91
2001-11-17,98.2633333333,113.096666667,97.7966666667,103.636666667,91.33,71.97
2001-11-18,98.3166666667,113.073333333,98.1433333333,103.433333333,91.33,72.03
2001-11-19,98.37,113.05,98.49,103.23,91.33,72.09
2001-11-20,98.22,112.71,98.49,103.3,91.16,72.09
2001-11-21,98.28,112.91,98.49,103.03,91.16,72.22
2001-11-22,98.31,112.93,98.49,103.77,91.16,72.22
2001-11-23,98.34,112.94,97.97,103.84,91.33,72.58
2001-11-24,97.97,112.483333333,97.4466666667,103.84,90.9133333333,72.58
2001-11-25,97.6,112.026666667,96.9233333333,103.84,90.4966666667,72.58
2001-11-26,97.23,111.57,96.4,103.84,90.08,72.58
2001-11-27,97.47,111.72,96.92,104.18,90.35,72.4
2001-11-28,96.88,111.15,96.4,104.85,89.27,72.4
2001-11-29,95.18,110.76,96.4,104.85,84.47,72.4
2001-11-30,96.58,111.61,100.59,106.21,85.59,72.45
2001-12-01,96.7166666667,111.833333333,100.94,105.983333333,85.7033333333,72.3166666667
2001-12-02,96.8533333333,112.056666667,101.29,105.756666667,85.8166666667,72.1833333333
2001-12-03,96.99,112.28,101.64,105.53,85.93,72.05
2001-12-04,96.9,112.07,102.16,105.53,85.59,72.05
2001-12-05,96.86,112.3,102.16,104.85,85.42,72.05
2001-12-06,96.65,111.91,101.64,105.53,85.25,72.27
2001-12-07,96.83,111.88,102.16,105.53,85.59,72.14
2001-12-08,96.7633333333,111.746666667,102.16,105.53,85.51,72.14
2001-12-09,96.6966666667,111.613333333,102.16,105.53,85.43,72.14
2001-12-10,96.63,111.48,102.16,105.53,85.35,72.14
2001-12-11,96.25,111.36,101.64,105.19,84.61,72.14
2001-12-12,95.71,111.15,100.59,105.87,83.7,72.14
2001-12-13,95.74,110.93,100.59,105.19,83.97,72.31
2001-12-14,95.93,111.34,101.11,104.52,84.07,72.14
2001-12-15,95.81,111.293333333,100.76,104.63,83.9,72.08
2001-12-16,95.69,111.246666667,100.41,104.74,83.73,72.02
2001-12-17,95.57,111.2,100.06,104.85,83.56,71.96
2001-12-18,94.99,110.88,99.54,104.18,82.55,71.78
2001-12-19,94.74,111.45,95.35,104.18,83.56,71.78
2001-12-20,96.5,110.86,95.35,104.18,89.64,71.47
2001-12-21,96.37,110.54,95.35,103.5,89.64,71.47
2001-12-22,96.39,110.553333333,95.1766666667,103.5,89.47,72.2366666667
2001-12-23,96.41,110.566666667,95.0033333333,103.5,89.3,73.0033333333
2001-12-24,96.43,110.58,94.83,103.5,89.13,73.77
2001-12-25,96.2,110.57,94.83,103.5,88.88,72.705
2001-12-26,95.97,110.56,94.83,103.5,88.63,71.64
2001-12-27,96.16,111.04,96.14,103.84,88.12,71.64
2001-12-28,96.37,111.08,97.45,103.84,88.12,71.64
2001-12-29,96.24,111.043333333,97.4133333333,103.84,87.7833333333,71.64
2001-12-30,96.11,111.006666667,97.3766666667,103.84,87.4466666667,71.64
2001-12-31,95.98,110.97,97.34,103.84,87.11,71.64
2002-01-01,96.27,111.22,97.24,103.84,87.11,71.64
2002-01-02,96.32,111.2,97.65,104.18,87.11,71.64
2002-01-03,96.92,112.16,97.55,104.52,88.12,71.64
2002-01-04,96.05,112.32,97.45,103.84,85.08,72.67
2002-01-05,96.26,112.41,97.5066666667,103.84,85.4533333333,72.9666666667
2002-01-06,96.47,112.5,97.5633333333,103.84,85.8266666667,73.2633333333
2002-01-07,96.68,112.59,97.62,103.84,86.2,73.56
2002-01-08,96.94,112.85,97.27,103.84,86.8,73.83
2002-01-09,97.08,112.77,96.4,103.84,87.66,73.97
2002-01-10,97.12,112.85,95.87,104.18,87.51,74.81
2002-01-11,97.82,113.12,96.92,103.5,88.63,75.17
2002-01-12,97.8766666667,113.12,96.92,103.726666667,88.8133333333,75.11
2002-01-13,97.9333333333,113.12,96.92,103.953333333,88.9966666667,75.05
2002-01-14,97.99,113.12,96.92,104.18,89.18,74.99
2002-01-15,97.7,112.32,97.45,104.18,88.98,74.5
2002-01-16,98.03,112.23,97.97,103.5,89.79,74.5
2002-01-17,97.84,112.14,97.97,103.5,89.34,74.5
2002-01-18,97.44,111.61,97.45,103.5,88.88,74.86
2002-01-19,97.3466666667,111.496666667,97.2733333333,103.5,88.7433333333,74.9633333333
2002-01-20,97.2533333333,111.383333333,97.0966666667,103.5,88.6066666667,75.0666666667
2002-01-21,97.16,111.27,96.92,103.5,88.47,75.17
2002-01-22,96.72,111.02,95.87,103.5,88.07,74.81
2002-01-23,96.29,110.68,95.35,103.5,87.41,74.81
2002-01-24,95.25,110.7,95.35,103.16,84.34,74.77
2002-01-25,94.93,110.72,95.35,102.15,83.56,74.63
2002-01-26,94.6833333333,110.383333333,95.0,101.97,83.5166666667,74.1566666667
2002-01-27,94.4366666667,110.046666667,94.65,101.79,83.4733333333,73.6833333333
2002-01-28,94.19,109.71,94.3,101.61,83.43,73.21
2002-01-29,93.91,109.58,93.78,101.4,82.95,73.25
2002-01-30,93.53,109.01,93.25,101.2,82.65,73.25
2002-01-31,93.6,109.24,93.25,101.0,82.68,73.25
2002-02-01,93.51,109.3,93.25,101.47,82.21,73.61
2002-02-02,93.52,109.103333333,93.4266666667,101.583333333,82.3133333333,73.6233333333
2002-02-03,93.53,108.906666667,93.6033333333,101.696666667,82.4166666667,73.6366666667
2002-02-04,93.54,108.71,93.78,101.81,82.52,73.65
2002-02-05,93.61,108.92,94.3,101.81,82.31,73.61
2002-02-06,93.21,108.6,93.78,101.47,81.77,73.61
2002-02-07,93.44,108.99,93.78,101.47,82.08,73.74
2002-02-08,93.24,108.85,93.78,101.81,81.54,73.88
2002-02-09,93.2833333333,108.826666667,93.78,101.9,81.6733333333,73.88
2002-02-10,93.3266666667,108.803333333,93.78,101.99,81.8066666667,73.88
2002-02-11,93.37,108.78,93.78,102.08,81.94,73.88
2002-02-12,93.55,108.62,93.78,101.68,82.68,73.88
2002-02-13,93.97,108.73,95.35,101.27,83.09,73.88
2002-02-14,93.79,108.57,94.83,101.2,82.82,74.14
2002-02-15,93.48,108.05,93.78,101.13,82.89,74.14
2002-02-16,93.47,108.056666667,93.78,100.86,82.91,74.0533333333
2002-02-17,93.46,108.063333333,93.78,100.59,82.93,73.9666666667
2002-02-18,93.45,108.07,93.78,100.32,82.95,73.88
2002-02-19,93.45,108.18,93.78,100.19,82.85,73.88
2002-02-20,93.85,108.46,94.3,100.05,83.6,73.74
2002-02-21,93.75,108.57,94.3,99.58,83.33,73.47
2002-02-22,93.45,108.5,93.25,100.12,82.89,73.47
2002-02-23,93.2466666667,108.37,92.9033333333,99.85,82.63,73.4266666667
2002-02-24,93.0433333333,108.24,92.5566666667,99.58,82.37,73.3833333333
2002-02-25,92.84,108.11,92.21,99.31,82.11,73.34
2002-02-26,92.47,107.8,91.16,99.17,81.84,73.34
2002-02-27,92.47,107.14,91.16,97.68,82.58,73.16
2002-02-28,91.87,106.66,91.16,97.55,81.3,72.98
